Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Month Name,Hour(Order),Diff(order and del),Days,Hour(delivery_time),Product.Price (INR),Revenu,Order_Days,Order_Date (Month Index),Order_Date (Month),0
60,C023,5,2,2023-12-13,6:46:45 AM,2023-12-15,1:03:56 PM,Darbhanga,All Occasions,December,6,2,2,13,1444,2888,Wednesday,12,Dec,
46,C059,22,4,2023-04-18,3:21:11 AM,2023-04-23,8:02:45 AM,Guna,All Occasions,April,3,5,5,8,1639,6556,Tuesday,4,Apr,
24,C018,42,3,2023-07-25,5:10:42 AM,2023-08-03,7:57:35 AM,Durg,All Occasions,July,5,9,9,7,1744,5232,Tuesday,7,Jul,
28,C088,42,3,2023-05-05,3:25:25 AM,2023-05-10,7:55:04 AM,Guwahati,All Occasions,May,3,5,5,7,1744,5232,Friday,5,May,
63,C056,42,3,2023-06-25,6:22:38 AM,2023-06-26,3:40:04 PM,Munger,All Occasions,June,6,1,1,15,1744,5232,Sunday,6,Jun,
59,C041,51,5,2023-06-26,3:56:15 AM,2023-06-28,8:10:04 PM,Thiruvananthapuram,All Occasions,June,3,2,2,20,1084,5420,Monday,6,Jun,
74,C024,31,3,2023-01-01,8:55:22 PM,2023-01-07,9:02:03 AM,Shivpuri,All Occasions,January,20,6,6,9,1804,5412,Sunday,1,Jan,
75,C009,65,2,2023-04-06,11:10:24 AM,2023-04-09,11:00:34 PM,Bally,All Occasions,April,11,3,3,23,1895,3790,Thursday,4,Apr,
80,C008,39,4,2023-01-02,11:07:02 AM,2023-01-11,2:05:50 AM,Salem,All Occasions,January,11,9,9,2,387,1548,Monday,1,Jan,
86,C046,39,4,2023-09-13,11:27:49 AM,2023-09-22,2:09:30 PM,Sirsa,All Occasions,September,11,9,9,14,387,1548,Wednesday,9,Sep,
100,C055,42,5,2023-05-09,5:50:07 AM,2023-05-17,5:30:26 AM,Bhiwani,All Occasions,May,5,8,8,5,1744,8720,Tuesday,5,May,
104,C082,51,3,2023-12-29,1:45:29 AM,2024-01-05,12:15:28 AM,Ahmednagar,All Occasions,December,1,7,7,0,1084,3252,Friday,12,Dec,
144,C090,51,5,2023-01-18,9:01:03 AM,2023-01-23,3:23:15 AM,Srinagar,All Occasions,January,9,5,5,3,1084,5420,Wednesday,1,Jan,
149,C008,5,3,2023-10-06,11:23:09 PM,2023-10-09,8:09:12 PM,Mangalore,All Occasions,October,23,3,3,20,1444,4332,Friday,10,Oct,
175,C042,31,1,2023-10-13,1:17:47 AM,2023-10-20,7:22:52 AM,Navi Mumbai,All Occasions,October,1,7,7,7,1804,1804,Friday,10,Oct,
188,C067,22,5,2023-09-18,1:38:33 AM,2023-09-25,2:02:12 PM,Serampore,All Occasions,September,1,7,7,14,1639,8195,Monday,9,Sep,
211,C043,31,5,2023-10-22,6:14:59 PM,2023-10-29,5:40:03 PM,Orai,All Occasions,October,18,7,7,17,1804,9020,Sunday,10,Oct,
218,C061,31,4,2023-06-13,10:55:11 PM,2023-06-16,3:06:01 AM,Gurgaon,All Occasions,June,22,3,3,3,1804,7216,Tuesday,6,Jun,
254,C093,1,5,2023-07-07,12:09:44 AM,2023-07-15,5:27:49 AM,Bhilai,All Occasions,July,0,8,8,5,1935,9675,Friday,7,Jul,
278,C044,1,2,2023-06-20,11:33:52 PM,2023-06-24,5:42:44 AM,Ballia,All Occasions,June,23,4,4,5,1935,3870,Tuesday,6,Jun,
293,C003,1,4,2023-09-04,4:03:47 AM,2023-09-09,6:10:36 PM,Tezpur,All Occasions,September,4,5,5,18,1935,7740,Monday,9,Sep,
311,C051,39,2,2023-09-02,9:26:47 AM,2023-09-12,5:51:43 PM,Mehsana,All Occasions,September,9,10,10,17,387,774,Saturday,9,Sep,
327,C048,51,1,2023-09-24,9:29:05 AM,2023-09-26,8:09:05 PM,Muzaffarnagar,All Occasions,September,9,2,2,20,1084,1084,Sunday,9,Sep,
351,C099,1,1,2023-01-16,3:11:07 PM,2023-01-25,10:29:59 PM,Bhilai,All Occasions,January,15,9,9,22,1935,1935,Monday,1,Jan,
373,C026,65,2,2023-06-07,8:49:11 PM,2023-06-10,11:57:40 PM,North Dumdum,All Occasions,June,20,3,3,23,1895,3790,Wednesday,6,Jun,
386,C091,5,4,2023-06-04,12:47:45 PM,2023-06-14,9:34:41 PM,Jalandhar,All Occasions,June,12,10,10,21,1444,5776,Sunday,6,Jun,
387,C061,1,2,2023-04-30,5:38:25 AM,2023-05-09,2:15:58 AM,Ahmedabad,All Occasions,April,5,9,9,2,1935,3870,Sunday,4,Apr,
391,C083,22,4,2023-12-29,1:44:06 PM,2024-01-07,12:58:41 PM,Bareilly,All Occasions,December,13,9,9,12,1639,6556,Friday,12,Dec,
431,C057,1,4,2023-12-13,7:13:43 PM,2023-12-19,9:02:24 PM,Varanasi,All Occasions,December,19,6,6,21,1935,7740,Wednesday,12,Dec,
450,C096,39,5,2023-12-02,7:58:05 AM,2023-12-12,10:09:58 AM,Sri Ganganagar,All Occasions,December,7,10,10,10,387,1935,Saturday,12,Dec,
455,C072,1,2,2023-10-20,10:33:50 PM,2023-10-25,6:04:20 PM,Eluru,All Occasions,October,22,5,5,18,1935,3870,Friday,10,Oct,
457,C036,22,5,2023-05-27,1:55:39 PM,2023-05-29,4:38:25 PM,Mirzapur,All Occasions,May,13,2,2,16,1639,8195,Saturday,5,May,
468,C007,5,2,2023-07-25,7:57:26 AM,2023-08-04,1:24:47 AM,Rajahmundry,All Occasions,July,7,10,10,1,1444,2888,Tuesday,7,Jul,
469,C051,42,4,2023-12-15,7:06:00 AM,2023-12-19,12:56:49 PM,Kamarhati,All Occasions,December,7,4,4,12,1744,6976,Friday,12,Dec,
484,C034,1,5,2023-05-26,7:03:55 PM,2023-06-03,7:32:17 PM,Morena,All Occasions,May,19,8,8,19,1935,9675,Friday,5,May,
487,C053,51,1,2023-01-05,4:46:57 PM,2023-01-09,4:28:18 AM,Sasaram,All Occasions,January,16,4,4,4,1084,1084,Thursday,1,Jan,
502,C099,22,5,2023-06-24,5:33:20 AM,2023-06-30,12:55:44 AM,Munger,All Occasions,June,5,6,6,0,1639,8195,Saturday,6,Jun,
516,C020,22,2,2023-07-05,8:52:56 PM,2023-07-06,1:06:20 AM,Gaya,All Occasions,July,20,1,1,1,1639,3278,Wednesday,7,Jul,
537,C064,42,3,2023-10-17,6:19:24 AM,2023-10-25,3:09:08 AM,Korba,All Occasions,October,6,8,8,3,1744,5232,Tuesday,10,Oct,
540,C082,22,4,2023-09-06,7:07:35 PM,2023-09-09,1:26:00 AM,Morbi,All Occasions,September,19,3,3,1,1639,6556,Wednesday,9,Sep,
552,C064,31,3,2023-05-10,6:59:31 PM,2023-05-11,5:09:07 PM,Tezpur,All Occasions,May,18,1,1,17,1804,5412,Wednesday,5,May,
566,C054,42,4,2023-05-12,12:48:03 PM,2023-05-14,8:36:32 PM,Patna,All Occasions,May,12,2,2,20,1744,6976,Friday,5,May,
585,C013,63,5,2023-04-26,6:32:41 PM,2023-05-01,1:52:06 AM,Bhubaneswar,All Occasions,April,18,5,5,1,1348,6740,Wednesday,4,Apr,
591,C002,31,3,2023-07-06,12:56:00 PM,2023-07-14,12:00:51 AM,Surat,All Occasions,July,12,8,8,0,1804,5412,Thursday,7,Jul,
604,C069,39,3,2023-01-31,7:54:56 PM,2023-02-03,9:24:38 PM,Tadipatri,All Occasions,January,19,3,3,21,387,1161,Tuesday,1,Jan,
610,C068,5,3,2023-01-03,5:25:41 PM,2023-01-05,12:11:36 AM,Sirsa,All Occasions,January,17,2,2,0,1444,4332,Tuesday,1,Jan,
632,C075,51,1,2023-07-11,10:35:01 PM,2023-07-12,11:32:50 AM,Adoni,All Occasions,July,22,1,1,11,1084,1084,Tuesday,7,Jul,
638,C060,39,1,2023-04-23,2:13:33 AM,2023-04-27,2:51:20 AM,Mira-Bhayandar,All Occasions,April,2,4,4,2,387,387,Sunday,4,Apr,
661,C018,22,2,2023-01-14,11:51:27 PM,2023-01-19,9:50:46 AM,Guwahati,All Occasions,January,23,5,5,9,1639,3278,Saturday,1,Jan,
671,C059,31,4,2023-12-03,6:54:18 AM,2023-12-07,11:16:19 PM,Karnal,All Occasions,December,6,4,4,23,1804,7216,Sunday,12,Dec,
678,C020,31,5,2023-09-10,2:23:59 PM,2023-09-20,10:13:07 AM,Jalna,All Occasions,September,14,10,10,10,1804,9020,Sunday,9,Sep,
685,C054,22,1,2023-09-01,9:04:40 PM,2023-09-11,8:30:45 AM,Sikar,All Occasions,September,21,10,10,8,1639,1639,Friday,9,Sep,
699,C011,1,4,2023-06-02,12:14:44 PM,2023-06-09,11:09:03 PM,Chittoor,All Occasions,June,12,7,7,23,1935,7740,Friday,6,Jun,
712,C057,65,5,2023-07-11,1:00:12 PM,2023-07-13,6:34:57 AM,Hazaribagh,All Occasions,July,13,2,2,6,1895,9475,Tuesday,7,Jul,
714,C053,63,2,2023-06-01,7:28:09 PM,2023-06-03,7:54:01 AM,Dhule,All Occasions,June,19,2,2,7,1348,2696,Thursday,6,Jun,
720,C045,22,5,2023-12-15,2:42:41 PM,2023-12-20,6:07:08 AM,Vellore,All Occasions,December,14,5,5,6,1639,8195,Friday,12,Dec,
724,C059,51,1,2023-04-08,11:02:18 PM,2023-04-16,8:00:19 AM,Pallavaram,All Occasions,April,23,8,8,8,1084,1084,Saturday,4,Apr,
732,C087,1,2,2023-10-16,4:47:12 PM,2023-10-21,6:56:15 PM,Bongaigaon,All Occasions,October,16,5,5,18,1935,3870,Monday,10,Oct,
756,C034,51,4,2023-07-29,6:25:27 PM,2023-08-03,9:56:02 AM,Buxar,All Occasions,July,18,5,5,9,1084,4336,Saturday,7,Jul,
766,C077,1,4,2023-07-02,4:28:53 PM,2023-07-07,12:19:44 AM,Hospet,All Occasions,July,16,5,5,0,1935,7740,Sunday,7,Jul,
773,C031,39,4,2023-01-07,2:11:24 AM,2023-01-13,11:47:54 PM,Karaikudi,All Occasions,January,2,6,6,23,387,1548,Saturday,1,Jan,
774,C051,65,5,2023-06-17,9:28:21 PM,2023-06-27,3:01:20 AM,Begusarai,All Occasions,June,21,10,10,3,1895,9475,Saturday,6,Jun,
782,C087,22,4,2023-04-18,5:41:20 AM,2023-04-26,7:25:29 PM,Shimoga,All Occasions,April,5,8,8,19,1639,6556,Tuesday,4,Apr,
791,C093,51,2,2023-05-06,2:29:51 AM,2023-05-09,6:53:48 AM,Bhubaneswar,All Occasions,May,2,3,3,6,1084,2168,Saturday,5,May,
829,C020,42,4,2023-12-19,6:35:41 PM,2023-12-26,10:18:04 AM,Visakhapatnam,All Occasions,December,18,7,7,10,1744,6976,Tuesday,12,Dec,
844,C067,51,1,2023-10-09,7:12:55 PM,2023-10-10,9:48:27 AM,Satara,All Occasions,October,19,1,1,9,1084,1084,Monday,10,Oct,
853,C050,51,3,2023-09-17,9:14:53 PM,2023-09-23,2:27:28 PM,Jorhat,All Occasions,September,21,6,6,14,1084,3252,Sunday,9,Sep,
885,C084,42,2,2023-10-17,7:52:58 PM,2023-10-21,6:46:10 PM,Pudukkottai,All Occasions,October,19,4,4,18,1744,3488,Tuesday,10,Oct,
887,C091,51,3,2023-06-29,5:20:29 PM,2023-06-30,9:55:50 AM,Visakhapatnam,All Occasions,June,17,1,1,9,1084,3252,Thursday,6,Jun,
899,C011,63,1,2023-12-17,9:29:55 PM,2023-12-24,12:16:41 AM,Bijapur,All Occasions,December,21,7,7,0,1348,1348,Sunday,12,Dec,
903,C066,63,2,2023-09-15,5:42:23 PM,2023-09-22,7:28:38 PM,Bhusawal,All Occasions,September,17,7,7,19,1348,2696,Friday,9,Sep,
911,C071,22,4,2023-01-23,5:18:52 AM,2023-01-28,1:35:19 AM,Nangloi Jat,All Occasions,January,5,5,5,1,1639,6556,Monday,1,Jan,
925,C012,31,1,2023-01-08,12:55:51 AM,2023-01-12,6:39:07 AM,Pallavaram,All Occasions,January,0,4,4,6,1804,1804,Sunday,1,Jan,
932,C038,63,2,2023-10-29,4:32:30 PM,2023-11-02,10:17:11 PM,Durgapur,All Occasions,October,16,4,4,22,1348,2696,Sunday,10,Oct,
942,C024,51,1,2023-12-23,4:59:43 AM,2023-12-26,3:56:22 PM,Surat,All Occasions,December,4,3,3,15,1084,1084,Saturday,12,Dec,
950,C014,39,3,2023-10-16,7:31:00 PM,2023-10-18,9:09:20 PM,Tiruchirappalli,All Occasions,October,19,2,2,21,387,1161,Monday,10,Oct,
985,C070,31,4,2023-10-05,11:27:20 AM,2023-10-13,4:53:35 PM,Ludhiana,All Occasions,October,11,8,8,16,1804,7216,Thursday,10,Oct,
987,C018,65,3,2023-12-20,9:13:17 AM,2023-12-25,4:10:09 AM,Bulandshahr,All Occasions,December,9,5,5,4,1895,5685,Wednesday,12,Dec,
990,C021,42,2,2023-12-04,10:20:00 PM,2023-12-08,11:57:55 PM,Amritsar,All Occasions,December,22,4,4,23,1744,3488,Monday,12,Dec,
4,C012,14,5,2023-07-10,4:44:29 AM,2023-07-19,6:33:23 AM,Guwahati,Birthday,July,4,9,9,6,1915,9575,Monday,7,Jul,
44,C006,14,1,2023-07-17,9:57:56 PM,2023-07-27,10:48:09 AM,Bhavnagar,Birthday,July,21,10,10,10,1915,1915,Monday,7,Jul,
7,C009,45,2,2023-05-08,1:45:13 AM,2023-05-13,10:07:17 AM,Nanded,Birthday,May,1,5,5,10,722,1444,Monday,5,May,
29,C064,10,5,2023-09-22,1:06:22 AM,2023-10-01,2:29:16 PM,Kollam,Birthday,September,1,9,9,14,259,1295,Friday,9,Sep,
67,C047,10,2,2023-07-06,5:28:21 PM,2023-07-14,9:11:01 PM,Thrissur,Birthday,July,17,8,8,21,259,518,Thursday,7,Jul,
12,C097,38,3,2023-07-12,8:28:56 AM,2023-07-20,11:34:57 PM,Karnal,Birthday,July,8,8,8,23,562,1686,Wednesday,7,Jul,
58,C077,36,1,2023-01-06,2:51:30 AM,2023-01-15,8:26:18 AM,Amravati,Birthday,January,2,9,9,8,203,203,Friday,1,Jan,
92,C100,18,5,2023-05-15,12:11:18 AM,2023-05-25,11:17:55 AM,Rohtak,Birthday,May,0,10,10,11,781,3905,Monday,5,May,
93,C047,24,4,2023-05-01,5:50:59 PM,2023-05-03,6:35:56 PM,Warangal,Birthday,May,17,2,2,18,535,2140,Monday,5,May,
95,C039,70,4,2023-05-29,7:54:41 AM,2023-06-03,7:16:33 AM,Narasaraopet,Birthday,May,7,5,5,7,866,3464,Monday,5,May,
101,C064,70,4,2023-06-19,3:56:52 AM,2023-06-21,6:18:37 AM,Belgaum,Birthday,June,3,2,2,6,866,3464,Monday,6,Jun,
102,C081,10,3,2023-10-28,7:34:14 PM,2023-11-06,7:06:35 AM,Ozhukarai,Birthday,October,19,9,9,7,259,777,Saturday,10,Oct,
115,C095,57,1,2023-04-28,6:11:22 PM,2023-05-05,11:36:31 AM,Jhansi,Birthday,April,18,7,7,11,1582,1582,Friday,4,Apr,
122,C083,24,5,2023-10-03,9:04:23 AM,2023-10-13,3:15:14 AM,Gulbarga,Birthday,October,9,10,10,3,535,2675,Tuesday,10,Oct,
123,C026,38,1,2023-01-15,12:31:09 AM,2023-01-25,4:58:43 AM,Malegaon,Birthday,January,0,10,10,4,562,562,Sunday,1,Jan,
130,C070,10,5,2023-04-22,1:32:41 PM,2023-04-27,10:01:54 PM,Darbhanga,Birthday,April,13,5,5,22,259,1295,Saturday,4,Apr,
148,C046,24,3,2023-12-05,2:09:08 AM,2023-12-07,8:57:38 AM,Gopalpur,Birthday,December,2,2,2,8,535,1605,Tuesday,12,Dec,
160,C037,36,3,2023-06-02,12:28:57 AM,2023-06-10,7:52:59 AM,Moradabad,Birthday,June,0,8,8,7,203,609,Friday,6,Jun,
164,C063,14,5,2023-04-25,2:04:02 AM,2023-04-27,11:49:33 AM,Berhampore,Birthday,April,2,2,2,11,1915,9575,Tuesday,4,Apr,
185,C068,18,1,2023-05-07,7:10:45 AM,2023-05-17,8:00:43 PM,Raurkela Industrial Township,Birthday,May,7,10,10,20,781,781,Sunday,5,May,
191,C012,24,3,2023-10-12,6:13:06 PM,2023-10-17,8:50:02 AM,Etawah,Birthday,October,18,5,5,8,535,1605,Thursday,10,Oct,
202,C089,36,5,2023-07-27,8:13:48 AM,2023-08-01,3:02:01 AM,Bhimavaram,Birthday,July,8,5,5,3,203,1015,Thursday,7,Jul,
204,C062,10,4,2023-07-03,10:46:43 AM,2023-07-09,6:29:03 AM,Jaipur,Birthday,July,10,6,6,6,259,1036,Monday,7,Jul,
208,C001,18,5,2023-04-02,4:30:47 AM,2023-04-12,7:06:36 AM,Kulti,Birthday,April,4,10,10,7,781,3905,Sunday,4,Apr,
209,C071,70,2,2023-06-22,12:44:32 AM,2023-06-23,9:44:32 PM,Hajipur,Birthday,June,0,1,1,21,866,1732,Thursday,6,Jun,
210,C095,32,4,2023-12-10,12:46:32 AM,2023-12-15,8:02:35 AM,Aligarh,Birthday,December,0,5,5,8,1792,7168,Sunday,12,Dec,
226,C064,14,2,2023-09-08,8:48:50 AM,2023-09-12,11:20:36 AM,Hospet,Birthday,September,8,4,4,11,1915,3830,Friday,9,Sep,
227,C004,24,4,2023-12-25,6:50:42 PM,2023-12-26,2:09:44 PM,Surat,Birthday,December,18,1,1,14,535,2140,Monday,12,Dec,
249,C003,14,2,2023-09-10,10:22:16 PM,2023-09-19,11:17:36 PM,Bareilly,Birthday,September,22,9,9,23,1915,3830,Sunday,9,Sep,
255,C092,45,2,2023-12-27,3:42:35 AM,2024-01-06,9:23:14 AM,Suryapet,Birthday,December,3,10,10,9,722,1444,Wednesday,12,Dec,
266,C038,36,1,2023-05-12,1:46:56 PM,2023-05-13,7:20:09 PM,Sonipat,Birthday,May,13,1,1,19,203,203,Friday,5,May,
269,C024,36,1,2023-10-25,1:12:12 AM,2023-10-26,5:58:13 PM,Raebareli,Birthday,October,1,1,1,17,203,203,Wednesday,10,Oct,
271,C039,36,5,2023-06-23,6:27:42 PM,2023-06-30,6:20:05 PM,Patna,Birthday,June,18,7,7,18,203,1015,Friday,6,Jun,
295,C079,18,1,2023-05-29,3:54:09 PM,2023-06-02,10:06:42 AM,Tadepalligudem,Birthday,May,15,4,4,10,781,781,Monday,5,May,
296,C081,70,5,2023-04-01,11:55:14 AM,2023-04-11,7:33:46 PM,Tirunelveli,Birthday,April,11,10,10,19,866,4330,Saturday,4,Apr,
337,C008,24,3,2023-05-16,2:21:12 PM,2023-05-22,8:26:13 PM,Siwan,Birthday,May,14,6,6,20,535,1605,Tuesday,5,May,
340,C076,38,3,2023-07-14,7:53:01 AM,2023-07-22,2:56:01 AM,Davanagere,Birthday,July,7,8,8,2,562,1686,Friday,7,Jul,
345,C056,45,4,2023-09-15,3:40:42 PM,2023-09-23,11:11:31 PM,Bellary,Birthday,September,15,8,8,23,722,2888,Friday,9,Sep,
355,C099,10,1,2023-12-24,4:52:44 AM,2024-01-02,9:38:33 AM,Satara,Birthday,December,4,9,9,9,259,259,Sunday,12,Dec,
356,C028,14,1,2023-07-08,12:41:40 AM,2023-07-09,4:31:42 AM,Panvel,Birthday,July,0,1,1,4,1915,1915,Saturday,7,Jul,
376,C097,10,2,2023-05-14,8:18:32 PM,2023-05-19,11:48:02 PM,Bulandshahr,Birthday,May,20,5,5,23,259,518,Sunday,5,May,
382,C003,24,1,2023-06-03,10:02:19 AM,2023-06-13,9:53:48 PM,Kamarhati,Birthday,June,10,10,10,21,535,535,Saturday,6,Jun,
400,C083,45,3,2023-05-07,2:05:01 PM,2023-05-15,6:10:53 PM,Kumbakonam,Birthday,May,14,8,8,18,722,2166,Sunday,5,May,
403,C075,57,1,2023-01-06,11:45:28 AM,2023-01-16,8:13:26 PM,Chapra,Birthday,January,11,10,10,20,1582,1582,Friday,1,Jan,
410,C025,24,1,2023-01-01,8:20:49 PM,2023-01-02,5:57:06 AM,Surendranagar Dudhrej,Birthday,January,20,1,1,5,535,535,Sunday,1,Jan,
415,C065,14,4,2023-06-08,8:08:30 PM,2023-06-10,1:20:56 AM,Hajipur,Birthday,June,20,2,2,1,1915,7660,Thursday,6,Jun,
428,C038,10,2,2023-12-06,3:32:38 AM,2023-12-12,7:37:01 PM,Khora,Birthday,December,3,6,6,19,259,518,Wednesday,12,Dec,
452,C045,70,3,2023-07-09,7:57:29 PM,2023-07-17,11:42:18 AM,Mahbubnagar,Birthday,July,19,8,8,11,866,2598,Sunday,7,Jul,
458,C054,32,2,2023-07-19,5:21:30 PM,2023-07-24,8:32:44 PM,Ramgarh,Birthday,July,17,5,5,20,1792,3584,Wednesday,7,Jul,
463,C078,18,3,2023-09-24,10:23:47 PM,2023-09-30,12:52:03 AM,Hazaribagh,Birthday,September,22,6,6,0,781,2343,Sunday,9,Sep,
464,C014,18,3,2023-07-05,3:04:25 AM,2023-07-08,1:38:45 PM,Buxar,Birthday,July,3,3,3,13,781,2343,Wednesday,7,Jul,
486,C030,24,1,2023-07-25,2:34:30 PM,2023-07-30,4:58:35 PM,Ambattur,Birthday,July,14,5,5,16,535,535,Tuesday,7,Jul,
505,C028,45,3,2023-06-02,1:19:25 PM,2023-06-05,1:59:32 AM,Allahabad,Birthday,June,13,3,3,1,722,2166,Friday,6,Jun,
514,C090,24,1,2023-01-01,9:56:10 AM,2023-01-09,5:56:52 PM,Allahabad,Birthday,January,9,8,8,17,535,535,Sunday,1,Jan,
515,C078,14,5,2023-10-21,11:22:39 PM,2023-10-27,2:59:49 PM,Unnao,Birthday,October,23,6,6,14,1915,9575,Saturday,10,Oct,
518,C045,45,3,2023-04-09,4:46:41 AM,2023-04-15,7:40:46 PM,Ahmednagar,Birthday,April,4,6,6,19,722,2166,Sunday,4,Apr,
520,C026,14,5,2023-04-07,4:43:51 AM,2023-04-08,8:21:40 AM,Mysore,Birthday,April,4,1,1,8,1915,9575,Friday,4,Apr,
533,C006,14,3,2023-04-18,7:19:52 AM,2023-04-20,5:43:45 PM,Raurkela Industrial Township,Birthday,April,7,2,2,17,1915,5745,Tuesday,4,Apr,
538,C097,24,5,2023-05-18,1:09:06 PM,2023-05-19,10:36:16 PM,Ghaziabad,Birthday,May,13,1,1,22,535,2675,Thursday,5,May,
559,C084,45,1,2023-12-19,4:37:11 PM,2023-12-26,6:35:43 PM,Mau,Birthday,December,16,7,7,18,722,722,Tuesday,12,Dec,
568,C056,10,1,2023-06-29,8:55:39 PM,2023-07-08,1:16:14 PM,Bhubaneswar,Birthday,June,20,9,9,13,259,259,Thursday,6,Jun,
578,C008,18,4,2023-07-31,6:27:40 PM,2023-08-06,4:43:25 PM,Warangal,Birthday,July,18,6,6,16,781,3124,Monday,7,Jul,
580,C093,24,4,2023-06-16,10:03:12 PM,2023-06-20,12:25:42 PM,Bhatpara,Birthday,June,22,4,4,12,535,2140,Friday,6,Jun,
581,C082,18,2,2023-07-02,2:08:23 AM,2023-07-11,2:56:59 PM,Anand,Birthday,July,2,9,9,14,781,1562,Sunday,7,Jul,
605,C068,45,2,2023-12-21,10:21:06 PM,2023-12-25,8:49:33 PM,Kakinada,Birthday,December,22,4,4,20,722,1444,Thursday,12,Dec,
631,C044,32,4,2023-04-13,9:41:50 PM,2023-04-17,3:45:03 AM,Gopalpur,Birthday,April,21,4,4,3,1792,7168,Thursday,4,Apr,
634,C038,57,3,2023-05-07,6:36:16 AM,2023-05-11,1:43:49 PM,Fatehpur,Birthday,May,6,4,4,13,1582,4746,Sunday,5,May,
639,C098,24,1,2023-05-26,2:36:31 AM,2023-05-31,3:18:25 AM,Amaravati,Birthday,May,2,5,5,3,535,535,Friday,5,May,
646,C015,38,5,2023-05-13,4:30:10 PM,2023-05-23,9:16:58 AM,Morbi,Birthday,May,16,10,10,9,562,2810,Saturday,5,May,
664,C023,24,2,2023-01-18,11:54:34 AM,2023-01-28,8:22:08 PM,Hajipur,Birthday,January,11,10,10,20,535,1070,Wednesday,1,Jan,
684,C029,70,3,2023-09-17,1:33:50 AM,2023-09-25,2:44:39 AM,Tumkur,Birthday,September,1,8,8,2,866,2598,Sunday,9,Sep,
715,C069,38,4,2023-04-14,5:16:43 AM,2023-04-21,4:39:31 PM,Tenali,Birthday,April,5,7,7,16,562,2248,Friday,4,Apr,
719,C092,57,3,2023-07-12,7:44:51 AM,2023-07-19,1:51:24 AM,Phagwara,Birthday,July,7,7,7,1,1582,4746,Wednesday,7,Jul,
733,C060,32,3,2023-04-01,12:51:37 AM,2023-04-03,2:26:43 AM,Ludhiana,Birthday,April,0,2,2,2,1792,5376,Saturday,4,Apr,
736,C008,70,5,2023-05-02,3:47:04 AM,2023-05-11,4:38:44 AM,Ghaziabad,Birthday,May,3,9,9,4,866,4330,Tuesday,5,May,
739,C094,24,5,2023-01-30,9:43:50 AM,2023-02-03,10:33:33 AM,Berhampur,Birthday,January,9,4,4,10,535,2675,Monday,1,Jan,
744,C023,45,4,2023-10-13,5:53:21 PM,2023-10-14,8:02:05 AM,Junagadh,Birthday,October,17,1,1,8,722,2888,Friday,10,Oct,
760,C043,18,1,2023-09-19,2:28:05 AM,2023-09-21,1:29:38 PM,Ghaziabad,Birthday,September,2,2,2,13,781,781,Tuesday,9,Sep,
761,C008,24,5,2023-04-18,3:25:13 AM,2023-04-25,11:53:46 AM,Ambala,Birthday,April,3,7,7,11,535,2675,Tuesday,4,Apr,
799,C084,32,5,2023-10-22,1:50:09 AM,2023-11-01,8:22:26 PM,Patna,Birthday,October,1,10,10,20,1792,8960,Sunday,10,Oct,
800,C014,24,5,2023-06-17,9:50:22 PM,2023-06-21,7:12:59 AM,Machilipatnam,Birthday,June,21,4,4,7,535,2675,Saturday,6,Jun,
805,C028,24,3,2023-06-11,2:39:08 PM,2023-06-14,6:07:19 PM,Bareilly,Birthday,June,14,3,3,18,535,1605,Sunday,6,Jun,
810,C059,24,3,2023-12-15,5:57:14 AM,2023-12-17,12:05:52 PM,New Delhi,Birthday,December,5,2,2,12,535,1605,Friday,12,Dec,
811,C020,14,5,2023-10-18,12:04:11 PM,2023-10-25,9:55:52 PM,Bellary,Birthday,October,12,7,7,21,1915,9575,Wednesday,10,Oct,
813,C094,32,4,2023-01-19,8:53:43 AM,2023-01-23,10:01:01 PM,Bhind,Birthday,January,8,4,4,22,1792,7168,Thursday,1,Jan,
835,C089,32,2,2023-07-05,5:35:53 PM,2023-07-06,11:34:11 PM,Cuttack,Birthday,July,17,1,1,23,1792,3584,Wednesday,7,Jul,
837,C036,14,5,2023-12-19,12:57:12 PM,2023-12-21,12:00:36 AM,Raebareli,Birthday,December,12,2,2,0,1915,9575,Tuesday,12,Dec,
845,C032,57,5,2023-10-17,6:51:16 PM,2023-10-25,2:55:03 AM,Hospet,Birthday,October,18,8,8,2,1582,7910,Tuesday,10,Oct,
860,C064,14,1,2023-01-10,7:29:59 PM,2023-01-13,1:30:30 PM,Adoni,Birthday,January,19,3,3,13,1915,1915,Tuesday,1,Jan,
883,C041,36,4,2023-07-16,7:44:04 PM,2023-07-17,9:03:02 PM,Shahjahanpur,Birthday,July,19,1,1,21,203,812,Sunday,7,Jul,
900,C027,57,3,2023-04-07,3:09:00 PM,2023-04-15,8:30:53 AM,Sagar,Birthday,April,15,8,8,8,1582,4746,Friday,4,Apr,
920,C026,45,1,2023-06-29,8:23:05 PM,2023-07-08,11:41:37 PM,Gorakhpur,Birthday,June,20,9,9,23,722,722,Thursday,6,Jun,
931,C053,14,1,2023-04-17,7:48:12 PM,2023-04-19,10:25:35 AM,Mahbubnagar,Birthday,April,19,2,2,10,1915,1915,Monday,4,Apr,
940,C082,57,4,2023-01-11,11:38:25 PM,2023-01-12,4:04:53 AM,Orai,Birthday,January,23,1,1,4,1582,6328,Wednesday,1,Jan,
